ICAO,PHASE,RANGE,DATE,MVTS_VALID,MVTS_NA,TOT_ASMA,TOT_REF,TOT_ADD_TIME,TOT_ASMA_SUPPLIED,TOT_UNIMP_SUPPLIED,TOT_ADD_SUPPLIED
SBGL,ARR,C40,2024-05-31,95,10,1356.0666666666666,1243.4666666666667,112.60000000000002,1356.0666666666666,1231.8366666666666,124.23
SBGL,ARR,C100,2024-06-01,103,9,2500.633333333333,2269.9133333333334,230.72,2500.633333333333,2248.556666666667,252.07666666666665
SBGL,ARR,C40,2024-06-01,104,8,1455.8833333333334,1301.37,154.51333333333335,1455.8833333333334,1278.7166666666667,177.16666666666666
SBGL,ARR,C100,2024-06-02,93,36,2215.0833333333335,2061.9466666666667,153.13666666666668,2215.0833333333335,2053.99,161.09333333333333
SBGL,ARR,C40,2024-06-02,98,31,1319.1,1235.9233333333334,83.17666666666669,1319.1,1218.0933333333332,101.00666666666666
SBGL,ARR,C100,2024-06-03,123,23,2981.4666666666667,2751.8033333333333,229.66333333333333,2981.4666666666667,2733.1433333333334,248.32333333333332
SBGL,ARR,C40,2024-06-03,125,21,1715.5,1600.83,114.67000000000004,1715.5,1573.7833333333333,141.71666666666667
SBGL,ARR,C100,2024-06-04,122,21,3015.733333333333,2700.4933333333333,315.24,3015.733333333333,2679.2833333333333,336.45
SBGL,ARR,C40,2024-06-04,120,23,1705.9,1514.42,191.48000000000005,1705.9,1489.8666666666666,216.03333333333333
SBGL,ARR,C100,2024-06-05,114,9,2775.45,2542.5133333333333,232.93666666666664,2775.45,2527.97,247.48
SBGL,ARR,C40,2024-06-05,116,7,1651.8333333333333,1480.4733333333334,171.36000000000004,1651.8333333333333,1457.16,194.67333333333332
SBGL,ARR,C100,2024-06-06,114,23,2768.3333333333335,2538.713333333333,229.62,2768.3333333333335,2527.4066666666668,240.92666666666668
SBGL,ARR,C40,2024-06-06,110,27,1518.1666666666667,1396.1833333333334,121.98333333333338,1518.1666666666667,1377.2666666666667,140.9
SBGL,ARR,C100,2024-06-07,106,50,2726.1666666666665,2381.52,344.64666666666665,2726.1666666666665,2352.6366666666668,373.53
SBGL,ARR,C40,2024-06-07,113,43,1666.1,1445.5966666666666,220.5033333333334,1666.1,1420.1333333333334,245.96666666666667
SBGL,ARR,C100,2024-06-08,121,11,2911.633333333333,2680.8133333333335,230.82000000000002,2911.633333333333,2671.48,240.15333333333334
SBGL,ARR,C40,2024-06-08,122,10,1688.2666666666667,1538.87,149.3966666666667,1688.2666666666667,1518.3666666666666,169.9
SBGL,ARR,C100,2024-06-09,114,10,2888.45,2520.7566666666667,367.6933333333333,2888.45,2511.2533333333336,377.19666666666666
SBGL,ARR,C40,2024-06-09,115,9,1623.4833333333333,1441.5966666666666,181.8866666666667,1623.4833333333333,1424.0266666666666,199.45666666666668
SBGL,ARR,C100,2024-06-10,120,29,2876.55,2645.5099999999998,231.04,2876.55,2637.34,239.21
SBGL,ARR,C40,2024-06-10,122,27,1657.45,1526.3433333333332,131.1066666666667,1657.45,1508.0933333333332,149.35666666666665
SBGL,ARR,C100,2024-06-11,119,26,2870.85,2634.7166666666667,236.13333333333338,2870.85,2615.9766666666665,254.87333333333333
SBGL,ARR,C40,2024-06-11,116,29,1595.5166666666667,1444.1366666666665,151.38000000000002,1595.5166666666667,1427.7133333333334,167.80333333333334
SBGL,ARR,C100,2024-06-12,101,38,2420.2833333333333,2238.266666666667,182.01666666666665,2420.2833333333333,2232.0833333333335,188.2
SBGL,ARR,C40,2024-06-12,102,37,1419.9333333333334,1287.0866666666666,132.8466666666667,1419.9333333333334,1272.6166666666666,147.31666666666666
SBGL,ARR,C100,2024-06-13,108,31,2628.8166666666666,2403.1366666666668,225.68,2628.8166666666666,2394.76,234.05666666666667
SBGL,ARR,C40,2024-06-13,102,37,1444.4,1302.6033333333332,141.7966666666667,1444.4,1287.6466666666668,156.75333333333333
SBGL,ARR,C100,2024-06-14,94,48,2214.883333333333,2078.7166666666667,136.16666666666663,2214.883333333333,2076.096666666667,138.78666666666666
SBGL,ARR,C40,2024-06-14,95,47,1282,1195.99,86.01000000000002,1282,1185,97
SBGL,ARR,C100,2024-06-15,116,19,2770.116666666667,2590.85,179.26666666666668,2770.116666666667,2567.86,202.25666666666666
SBGL,ARR,C40,2024-06-15,120,15,1653.4333333333334,1520.35,133.08333333333337,1653.4333333333334,1496.36,157.07333333333332
SBGL,ARR,C100,2024-06-16,115,12,2716.8333333333335,2565.1233333333334,151.70999999999998,2716.8333333333335,2551.84,164.99333333333334
SBGL,ARR,C40,2024-06-16,116,11,1588.15,1482.5966666666666,105.55333333333337,1588.15,1459.15,129
SBGL,ARR,C100,2024-06-17,129,19,3003.4166666666665,2851.2,152.21666666666667,3003.4166666666665,2822.39,166.24333333333334
SBGL,ARR,C40,2024-06-17,129,19,1733.5666666666666,1615.94,117.62666666666671,1733.5666666666666,1595.2,138.36666666666667
SBGL,ARR,C100,2024-06-18,125,8,2958.633333333333,2748.4066666666668,210.22666666666672,2958.633333333333,2739.73,218.90333333333334
SBGL,ARR,C40,2024-06-18,125,8,1720.9333333333334,1568.0233333333333,152.91000000000005,1720.9333333333334,1548.9833333333333,171.95
SBGL,ARR,C100,2024-06-19,102,21,2425.0333333333333,2230.0733333333333,194.96,2425.0333333333333,2226.96,198.07333333333332
SBGL,ARR,C40,2024-06-19,103,20,1408.3166666666666,1275.8833333333332,132.43333333333337,1408.3166666666666,1262.6766666666667,145.64000000000001
SBGL,ARR,C100,2024-06-20,113,41,2665.7,2512.556666666667,153.14333333333332,2665.7,2501.1266666666666,164.57333333333332
SBGL,ARR,C40,2024-06-20,109,45,1481.6166666666666,1380.5033333333333,101.11333333333337,1481.6166666666666,1361.2833333333333,120.33333333333333
SBGL,ARR,C100,2024-06-21,123,20,2900.3166666666666,2702.1966666666667,198.12,2900.3166666666666,2697.463333333333,202.85333333333332
SBGL,ARR,C40,2024-06-21,122,21,1662.0833333333333,1533.1566666666665,128.9266666666667,1662.0833333333333,1515.9,146.18333333333334
SBGL,ARR,C100,2024-06-22,119,13,2781.0666666666666,2642.9566666666665,138.11,2781.0666666666666,2622.7266666666665,158.34
SBGL,ARR,C40,2024-06-22,121,11,1628.6833333333334,1521.06,107.62333333333338,1628.6833333333334,1499.45,129.23333333333332
SBGL,ARR,C100,2024-06-23,115,4,2712.15,2568.423333333333,143.7266666666667,2712.15,2572.4166666666665,139.73333333333332
SBGL,ARR,C40,2024-06-23,115,4,1555.8333333333333,1477.3166666666666,78.51666666666668,1555.8333333333333,1467.6033333333332,88.23
SBGL,ARR,C100,2024-06-24,120,16,2801.133333333333,2655.5666666666666,145.5666666666667,2801.133333333333,2653.7833333333333,147.35
SBGL,ARR,C40,2024-06-24,120,16,1626.55,1523.42,103.13000000000004,1626.55,1510.2066666666667,116.34333333333333
SBGL,ARR,C100,2024-06-25,119,22,2851.233333333333,2644.673333333333,206.56000000000003,2851.233333333333,2630.9733333333334,220.26
SBGL,ARR,C40,2024-06-25,121,20,1681.2,1541.6666666666667,139.53333333333336,1681.2,1521.48,159.72
SBGL,ARR,C100,2024-06-26,119,14,2783.983333333333,2618.7433333333333,165.24,2783.983333333333,2614.86,169.12333333333333
SBGL,ARR,C40,2024-06-26,119,14,1602.9333333333334,1493.0333333333333,109.90000000000005,1602.9333333333334,1475.85,127.08333333333333
SBGL,ARR,C100,2024-06-27,99,41,2342.35,2215.7,126.65000000000005,2342.35,2222.923333333333,119.42666666666666
SBGL,ARR,C40,2024-06-27,101,39,1404.8166666666666,1306.2966666666666,98.52000000000002,1404.8166666666666,1300.3266666666666,104.49000000000001
SBGL,ARR,C100,2024-06-28,106,31,2462.4,2332.8566666666666,129.54333333333335,2462.4,2330.14,132.26
SBGL,ARR,C40,2024-06-28,107,30,1412.2666666666667,1340.5,71.7666666666667,1412.2666666666667,1326.9966666666667,85.27
SBGL,ARR,C100,2024-06-29,125,10,2948.2166666666667,2813.8166666666666,134.40000000000006,2948.2166666666667,2817.846666666667,130.37
SBGL,ARR,C40,2024-06-29,128,7,1783.6,1667.59,116.00999999999999,1783.6,1659.6533333333334,123.94666666666667
SBGL,ARR,C100,2024-06-30,108,7,2703.266666666667,2409.2766666666666,293.99,2703.266666666667,2406.036666666667,297.23
SBGL,ARR,C40,2024-06-30,108,7,1589.0166666666667,1382.3266666666666,206.69000000000003,1589.0166666666667,1368.7,220.31666666666666
SBGL,ARR,C100,2024-07-01,103,53,2628.75,2323.09,305.65999999999997,2628.75,2310.55,318.2
SBGL,ARR,C40,2024-07-01,104,52,1553.25,1339.7966666666666,213.45333333333335,1553.25,1323.37,229.88
SBGL,ARR,C100,2024-07-02,65,94,1557.8166666666666,1436.49,121.32666666666667,1557.8166666666666,1427.85,129.96666666666667
SBGL,ARR,C40,2024-07-02,68,91,941.5,855.8933333333333,85.6066666666667,941.5,842.6,98.9
SBGL,ARR,C100,2024-07-03,117,31,2931.0666666666666,2605.3733333333334,325.6933333333333,2931.0666666666666,2591.8166666666666,339.25
SBGL,ARR,C40,2024-07-03,125,23,1791.6833333333334,1583.3833333333332,208.30000000000004,1791.6833333333334,1561.8766666666668,229.80666666666667
SBGL,ARR,C100,2024-07-04,130,29,3101.9333333333334,2891.74,210.1933333333333,3101.9333333333334,2885.3333333333335,216.6
SBGL,ARR,C40,2024-07-04,130,29,1838.3,1658.6066666666666,179.69333333333338,1838.3,1638.6333333333334,199.66666666666666
SBGL,ARR,C100,2024-07-05,133,33,3142.6666666666665,2963.04,179.62666666666667,3142.6666666666665,2952.0333333333333,190.63333333333333
SBGL,ARR,C40,2024-07-05,132,34,1814.9,1674.67,140.23000000000005,1814.9,1653.1333333333334,161.76666666666668
SBGL,ARR,C100,2024-07-06,146,16,3626.7,3387.3933333333334,239.30666666666673,3626.7,3398.5499999999997,228.15
SBGL,ARR,C40,2024-07-06,147,15,2175.6833333333334,2017.3866666666665,158.2966666666667,2175.6833333333334,2013.5866666666666,162.09666666666666
SBGL,ARR,C100,2024-07-07,133,9,3171.9,2997.943333333333,173.95666666666668,3171.9,2981.8333333333335,190.06666666666666
SBGL,ARR,C40,2024-07-07,134,8,1868.95,1730.9233333333334,138.0266666666667,1868.95,1706.3,162.65
SBGL,ARR,C100,2024-07-08,149,20,3593.9166666666665,3401.31,192.60666666666668,3593.9166666666665,3407.0866666666666,186.83
SBGL,ARR,C40,2024-07-08,150,19,2126.5666666666666,2000.76,125.80666666666667,2126.5666666666666,1993.1566666666668,133.41
SBGL,ARR,C100,2024-07-09,147,13,3534.516666666667,3268.68,265.8366666666667,3534.516666666667,3248.79,285.7266666666667
SBGL,ARR,C40,2024-07-09,148,12,2058.1833333333334,1871.6466666666665,186.5366666666667,2058.1833333333334,1845.5333333333333,212.65
SBGL,ARR,C100,2024-07-10,136,28,3350.3333333333335,3046.8033333333333,303.53000000000003,3350.3333333333335,3026.9066666666668,323.4266666666667
SBGL,ARR,C40,2024-07-10,143,21,2035.85,1832.6633333333332,203.18666666666672,2035.85,1805.47,230.38
SBGL,ARR,C100,2024-07-11,143,25,3671.7166666666667,3183.1133333333332,488.60333333333335,3671.7166666666667,3164.52,507.19666666666666
SBGL,ARR,C40,2024-07-11,148,20,2190.6666666666665,1875.7733333333333,314.8933333333334,2190.6666666666665,1846.7433333333333,343.92333333333335
SBGL,ARR,C100,2024-07-12,154,17,3824.883333333333,3445.69,379.1933333333334,3824.883333333333,3424.45,400.43333333333334
SBGL,ARR,C40,2024-07-12,157,14,2285.5666666666666,2005.45,280.11666666666673,2285.5666666666666,1975.5266666666666,310.04
SBGL,ARR,C100,2024-07-13,145,19,3716.2,3356.8233333333333,359.37666666666667,3716.2,3346.5,369.7
SBGL,ARR,C40,2024-07-13,147,17,2286.233333333333,1995.6133333333332,290.62,2286.233333333333,1984.5533333333333,301.68
SBGL,ARR,C100,2024-07-14,142,8,3425.4166666666665,3170.3733333333334,255.04333333333335,3425.4166666666665,3155.4766666666665,269.94
SBGL,ARR,C40,2024-07-14,141,9,1963.85,1793.3433333333332,170.5066666666667,1963.85,1775.2133333333334,188.63666666666666
SBGL,ARR,C100,2024-07-15,138,14,3419.5,3078.713333333333,340.7866666666667,3419.5,3061.826666666667,357.67333333333335
SBGL,ARR,C40,2024-07-15,141,11,2051.016666666667,1778.6333333333332,272.3833333333334,2051.016666666667,1755.2166666666667,295.8
SBGL,ARR,C100,2024-07-16,146,24,3527.266666666667,3237.7466666666664,289.52,3527.266666666667,3226.06,301.20666666666665
SBGL,ARR,C40,2024-07-16,152,18,2132.116666666667,1911.3933333333332,220.7233333333334,2132.116666666667,1889.0166666666667,243.1
SBGL,ARR,C100,2024-07-17,135,20,3490.35,3014.8333333333335,475.5166666666667,3490.35,2998.13,492.22
SBGL,ARR,C40,2024-07-17,133,22,2027.0333333333333,1692.02,335.0133333333334,2027.0333333333333,1669.95,357.0833333333333
SBGL,ARR,C100,2024-07-18,116,60,2933.866666666667,2585.846666666667,348.02000000000004,2933.866666666667,2580.9266666666667,352.94
SBGL,ARR,C40,2024-07-18,111,65,1558.75,1432.4066666666668,126.34333333333336,1558.75,1417.7733333333333,140.97666666666666
SBGL,ARR,C100,2024-07-19,139,33,3443.866666666667,3114.17,329.69666666666666,3443.866666666667,3110.0866666666666,333.78000000000003
SBGL,ARR,C40,2024-07-19,136,36,2007.2333333333333,1764.8899999999999,242.34333333333336,2007.2333333333333,1742.3733333333332,264.86
SBGL,ARR,C100,2024-07-20,147,13,3696.7166666666667,3280.383333333333,416.33333333333337,3696.7166666666667,3261.2533333333336,435.4633333333333
SBGL,ARR,C40,2024-07-20,150,10,2184.266666666667,1904.5233333333333,279.7433333333334,2184.266666666667,1877.5333333333333,306.73333333333335
SBGL,ARR,C100,2024-07-21,142,15,3410.983333333333,3170.23,240.75333333333336,3410.983333333333,3157.0066666666667,253.97666666666666
SBGL,ARR,C40,2024-07-21,141,16,1961.5833333333333,1786.6833333333334,174.90000000000003,1961.5833333333333,1762.13,199.45333333333332
SBGL,ARR,C100,2024-07-22,153,21,3668.133333333333,3397.3,270.83333333333337,3668.133333333333,3386.5533333333333,281.58
SBGL,ARR,C40,2024-07-22,153,21,2125.0333333333333,1929.8,195.23333333333338,2125.0333333333333,1901.7933333333333,223.24
SBGL,ARR,C100,2024-07-23,140,19,3451.133333333333,3118.866666666667,332.26666666666665,3451.133333333333,3103.0533333333333,348.08
SBGL,ARR,C40,2024-07-23,139,20,1962,1763.2133333333334,198.7866666666667,1962,1741.2633333333333,220.73666666666668
SBGL,ARR,C100,2024-07-24,111,38,2777.4666666666667,2499.6966666666667,277.77,2777.4666666666667,2482.76,294.70666666666665
SBGL,ARR,C40,2024-07-24,114,35,1639.9833333333333,1462.2966666666666,177.6866666666667,1639.9833333333333,1440.95,199.03333333333333
SBGL,ARR,C100,2024-07-25,122,36,2985.6,2751.54,234.05999999999997,2985.6,2730.77,254.82999999999998
SBGL,ARR,C40,2024-07-25,124,34,1759.2166666666667,1596.6933333333334,162.52333333333337,1759.2166666666667,1571.6066666666666,187.60999999999999
SBGL,ARR,C100,2024-07-26,111,55,2651.4166666666665,2472.9866666666667,178.42999999999998,2651.4166666666665,2454.58,196.83666666666667
SBGL,ARR,C40,2024-07-26,118,48,1568.8833333333334,1498.3766666666666,70.5066666666667,1568.8833333333334,1476.5366666666666,92.34666666666666
SBGL,ARR,C100,2024-07-27,147,14,3497.25,3260.0866666666666,237.16333333333336,3497.25,3245.4933333333333,251.75666666666666
SBGL,ARR,C40,2024-07-27,150,11,2041.5333333333333,1889.1599999999999,152.3733333333334,2041.5333333333333,1866.0333333333333,175.5
SBGL,ARR,C100,2024-07-28,130,23,3280.4666666666667,2925.983333333333,354.4833333333333,3280.4666666666667,2919.806666666667,360.66
SBGL,ARR,C40,2024-07-28,134,19,1974.0166666666667,1739.49,234.5266666666667,1974.0166666666667,1720.08,253.93666666666667
SBGL,ARR,C100,2024-07-29,151,12,3766.7166666666667,3470.3133333333335,296.40333333333336,3766.7166666666667,3468.27,298.44666666666666
SBGL,ARR,C40,2024-07-29,148,15,2193.866666666667,2000.3066666666666,193.56000000000003,2193.866666666667,1987.93,205.93666666666667
SBGL,ARR,C100,2024-07-30,159,12,4149.45,3536.7766666666666,612.6733333333334,4149.45,3529.693333333333,619.7566666666667
SBGL,ARR,C40,2024-07-30,158,13,2408.8,2014.9099999999999,393.89000000000004,2408.8,1995.61,413.19
SBGL,ARR,C100,2024-07-31,116,32,2911.4333333333334,2611.4466666666667,299.9866666666666,2911.4333333333334,2595.58,315.85333333333335
SBGL,ARR,C40,2024-07-31,117,31,1722.7,1504.8233333333333,217.8766666666667,1722.7,1482.0833333333333,240.61666666666667
SBGL,ARR,C100,2024-08-01,107,56,2605.5,2387.306666666667,218.19333333333333,2605.5,2375.7833333333333,229.71666666666667
SBGL,ARR,C40,2024-08-01,115,48,1622.1666666666667,1470.6566666666665,151.51000000000002,1622.1666666666667,1446.8666666666666,175.3
SBGL,ARR,C100,2024-08-02,120,62,2906.8166666666666,2661.44,245.3766666666667,2906.8166666666666,2653.1766666666667,253.64
SBGL,ARR,C40,2024-08-02,125,57,1750.9833333333333,1580.1866666666667,170.7966666666667,1750.9833333333333,1556.7933333333333,194.19
SBGL,ARR,C100,2024-08-03,124,22,2987.3333333333335,2779.69,207.64333333333332,2987.3333333333335,2763.85,223.48333333333332
SBGL,ARR,C40,2024-08-03,124,22,1720.0166666666667,1590.8866666666665,129.13000000000002,1720.0166666666667,1568.05,151.96666666666667
SBGL,ARR,C100,2024-08-04,128,24,3084.1,2853.2733333333335,230.82666666666668,3084.1,2841.22,242.88
SBGL,ARR,C40,2024-08-04,131,21,1841.2166666666667,1673.62,167.5966666666667,1841.2166666666667,1651.2333333333333,189.98333333333332
SBGL,ARR,C100,2024-08-05,135,24,3293.3333333333335,2997.36,295.97333333333336,3293.3333333333335,2979.87,313.4633333333333
SBGL,ARR,C40,2024-08-05,135,24,1928.8833333333332,1709.8166666666666,219.0666666666667,1928.8833333333332,1683.6833333333334,245.2
SBGL,ARR,C100,2024-08-06,97,46,2290.1,2149.9066666666668,140.19333333333333,2290.1,2149.3766666666666,140.72333333333333
SBGL,ARR,C40,2024-08-06,101,42,1418.8333333333333,1271.5133333333333,147.32000000000002,1418.8333333333333,1257.0933333333332,161.74
SBGL,ARR,C100,2024-08-07,123,33,3004.4166666666665,2734.02,270.3966666666667,3004.4166666666665,2727,277.4166666666667
SBGL,ARR,C40,2024-08-07,122,34,1718.7833333333333,1568.94,149.84333333333336,1718.7833333333333,1553.6266666666668,165.15666666666667
SBGL,ARR,C100,2024-08-08,75,97,1734.75,1656.55,78.20000000000002,1734.75,1650.9666666666667,83.78333333333333
SBGL,ARR,C40,2024-08-08,69,103,924.3333333333334,869.8866666666667,54.446666666666694,924.3333333333334,859.05,65.28333333333333
SBGL,ARR,C100,2024-08-09,73,88,1834.2833333333333,1646.4133333333334,187.87,1834.2833333333333,1623.2866666666666,210.99666666666667
SBGL,ARR,C40,2024-08-09,73,88,1052.4833333333333,939.4633333333333,113.02000000000001,1052.4833333333333,918.4166666666666,134.06666666666666
SBGL,ARR,C100,2024-08-10,32,119,823.75,726.35,97.4,823.75,727.56,96.19
SBGL,ARR,C40,2024-08-10,33,118,547.05,455.67333333333335,91.37666666666668,547.05,450.88,96.17
SBGL,ARR,C100,2024-08-11,34,104,755.8166666666666,720.1433333333333,35.67333333333332,755.8166666666666,715.6233333333333,40.193333333333335
SBGL,ARR,C40,2024-08-11,33,105,431.23333333333335,393.3066666666667,37.92666666666668,431.23333333333335,387.57666666666665,43.656666666666666
SBGL,ARR,C100,2024-08-12,85,71,2162.75,1936.79,225.96000000000004,2162.75,1945.5133333333333,217.23666666666665
SBGL,ARR,C40,2024-08-12,83,73,1299.4166666666667,1122.31,177.10666666666668,1299.4166666666667,1121.3966666666668,178.02
SBGL,ARR,C100,2024-08-13,130,18,3088.05,2907.96,180.09000000000003,3088.05,2920.4666666666667,167.58333333333334
SBGL,ARR,C40,2024-08-13,131,17,1832.4166666666667,1704.2366666666667,128.18,1832.4166666666667,1705.28,127.13666666666667
SBGL,ARR,C100,2024-08-14,134,15,3320.65,2953.7799999999997,366.87,3320.65,2918.0266666666666,320.3566666666667
SBGL,ARR,C40,2024-08-14,133,16,1873.5,1660.9933333333333,212.5066666666667,1873.5,1646.4866666666667,227.01333333333332
SBGL,ARR,C100,2024-08-15,132,15,3129.4,2910.59,218.81000000000003,3129.4,2886.05,243.35
SBGL,ARR,C40,2024-08-15,135,12,1830.4666666666667,1675.4533333333334,155.01333333333335,1830.4666666666667,1658.96,171.50666666666666
SBGL,ARR,C100,2024-08-16,159,17,3784.016666666667,3515.74,268.2766666666667,3784.016666666667,3503.786666666667,280.23
SBGL,ARR,C40,2024-08-16,159,17,2178.483333333333,1998.5733333333333,179.91000000000005,2178.483333333333,1972.3166666666666,206.16666666666666
SBGL,ARR,C100,2024-08-17,133,20,3147.65,2956.7366666666667,190.91333333333336,3147.65,2938.63,209.02
SBGL,ARR,C40,2024-08-17,138,15,1892.7166666666667,1737.9133333333334,154.80333333333337,1892.7166666666667,1709.0766666666666,183.64
